Unnamed: 0,Artist and Title,Artist,Streams,Daily,year,main_genre,genres,first_genre,second_genre,third_genre
4907,Tiakola - Meuda,Tiakola,148551323,119132,2022.0,Hip-Hop/Rap,"['french hip hop', 'pop urbaine']",french hip hop,pop urbaine,Unknown
4908,OFFICIAL HIGE DANDISM - MIXED NUTS,OFFICIAL HIGE DANDISM,148462624,92516,2022.0,Rock,"['anime', 'anime rock', 'j-pop']",anime,anime rock,j-pop
4909,ZODIVK - Devil Eyes,ZODIVK,148404214,109130,2022.0,Electronic/Dance,['gym phonk'],gym phonk,Unknown,Unknown
4910,Ion Miles - Powerade,Ion Miles,148336083,80569,2022.0,Hip-Hop/Rap,"['german cloud rap', 'german hip hop']",german cloud rap,german hip hop,Unknown
4911,Lil Durk - What Happened To Virgil,Lil Durk,148158684,47705,2022.0,Hip-Hop/Rap,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",chicago drill,chicago rap,drill
4912,Marília Mendonça - Te Amo Demais,Marília Mendonça,147959312,57550,2022.0,World/Traditional,"['arrocha', 'sertanejo', 'sertanejo universitario']",arrocha,sertanejo,sertanejo universitario
4913,Ak4:20 - Me Arrepentí,Ak4:20,147769674,70434,2022.0,World/Traditional,"['urbano chileno', 'urbano latino']",urbano chileno,urbano latino,Unknown
4914,Felipe e Rodrigo - Média Boa,Felipe e Rodrigo,147242891,88418,2022.0,World/Traditional,"['sertanejo', 'sertanejo pop']",sertanejo,sertanejo pop,Unknown
4915,Nardo Wick - Dah Dah DahDah,Nardo Wick,147134375,74860,2022.0,Hip-Hop/Rap,"['florida drill', 'florida rap', 'southern hip hop']",florida drill,florida rap,southern hip hop
4916,Drake - Broke Boys,Drake,146887832,53602,2022.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
4917,SHADXWBXRN - PRINCE OF DARKNESS,SHADXWBXRN,146742297,63717,2022.0,Hip-Hop/Rap,"['drift phonk', 'gym phonk']",drift phonk,gym phonk,Unknown
4918,Victony - Soweto,Victony,146471828,235428,2022.0,World/Traditional,"['afrobeats', 'nigerian pop']",afrobeats,nigerian pop,Unknown
4919,"KK - Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,146186901,173288,2022.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
4920,Israel & Rodolffo - Perdoou Nada,Israel & Rodolffo,145940988,38633,2022.0,World/Traditional,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",agronejo,arrocha,sertanejo
4921,Burna Boy - Alone,Burna Boy,145743939,93878,2022.0,World/Traditional,"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",afrobeats,dancehall,nigerian hip hop
4922,Lil Yachty - Poland,Lil Yachty,145616544,43078,2022.0,Hip-Hop/Rap,"['atl hip hop', 'melodic rap', 'rap', 'trap']",atl hip hop,melodic rap,rap
4923,The Weeknd - Gasoline,The Weeknd,145506077,75597,2022.0,R&B/Soul,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,canadian pop,pop
4924,Gusttavo Lima - Fala Mal de Mim,Gusttavo Lima,145456033,35506,2022.0,World/Traditional,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,sertanejo
4925,Calvin Harris - Stay With Me,Calvin Harris,145400797,33822,2022.0,Pop,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",dance pop,edm,electro house
4926,BTS - For Youth,BTS,145304043,48641,2022.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
4927,Tate McRae - chaotic,Tate McRae,145237428,68018,2022.0,Pop,['pop'],pop,Unknown,Unknown
4928,MC Braz - Kikando e Me Olhando,MC Braz,144385526,59879,2022.0,Hip-Hop/Rap,"['funk bh', 'funk mtg']",funk bh,funk mtg,Unknown
4929,Israel & Rodolffo - Nem Namorado e Nem Ficante,Israel & Rodolffo,144380468,17142,2022.0,World/Traditional,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",agronejo,arrocha,sertanejo
4930,Lainey Wilson - Watermelon Moonshine,Lainey Wilson,144105214,225286,2022.0,World/Traditional,"['contemporary country', 'modern country pop']",contemporary country,modern country pop,Unknown
4931,BoyWithUke - Understand,BoyWithUke,143891241,92814,2022.0,Hip-Hop/Rap,['sad rap'],sad rap,Unknown,Unknown
4932,Gerardo Coronel - Te Felicito,Gerardo Coronel,143564688,118685,2022.0,World/Traditional,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",banda,corrido,musica mexicana
4933,Jengi - Bel Mercy,Jengi,143226532,94427,2022.0,Pop,['dutch pop'],dutch pop,Unknown,Unknown
4934,Gloria Groove - VERMELHO,Gloria Groove,143170376,76065,2022.0,Hip-Hop/Rap,"['funk carioca', 'pop lgbtq+ brasileira']",funk carioca,pop lgbtq+ brasileira,Unknown
4935,El Jordan 23 - Bailando,El Jordan 23,143009788,58670,2022.0,World/Traditional,"['mambo chileno', 'urbano chileno']",mambo chileno,urbano chileno,Unknown
4936,Aditya Rikhari - Samjho Na,Aditya Rikhari,142907604,389511,2022.0,Pop,['desi pop'],desi pop,Unknown,Unknown
4937,Semicenk - Unutmak Öyle Kolay Mı Sandın,Semicenk,142827106,116655,2022.0,Pop,['turkish pop'],turkish pop,Unknown,Unknown
4938,The 1975 - I'm In Love With You,The 1975,142755724,89442,2022.0,Rock,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",modern alternative rock,modern rock,pop
4939,Juice WRLD - Wandered To LA,Juice WRLD,142694117,27102,2022.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
4940,Ezhel - Nerdesin,Ezhel,142535844,64886,2022.0,Hip-Hop/Rap,"['turkish hip hop', 'turkish trap']",turkish hip hop,turkish trap,Unknown
4941,Xantesha - SUNRISE (Slowed + Reverb),Xantesha,142316199,125881,2022.0,Electronic/Dance,"['gym phonk', 'phonk brasileiro']",gym phonk,phonk brasileiro,Unknown
4942,Matheus & Kauan - Basiquinho,Matheus & Kauan,142133048,25834,2022.0,World/Traditional,"['agronejo', 'arrocha', 'pop nacional', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,pop nacional
4943,Burna Boy - It's Plenty,Burna Boy,141868756,101233,2022.0,World/Traditional,"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",afrobeats,dancehall,nigerian hip hop
4944,Kungs - Clap Your Hands,Kungs,141817419,60118,2022.0,Electronic/Dance,"['edm', 'pop dance', 'uk dance']",edm,pop dance,uk dance
4945,Rosa Linn - SNAP,Rosa Linn,141524308,48688,2022.0,Hip-Hop/Rap,['alt z'],alt z,Unknown,Unknown
4946,Kelvin Jones - Love to Go,Kelvin Jones,141367370,45264,2022.0,Pop,['uk pop'],uk pop,Unknown,Unknown
4947,Montell Fish - Talk 2 Me,Montell Fish,141349480,160871,2022.0,Hip-Hop/Rap,['pittsburgh rap'],pittsburgh rap,Unknown,Unknown
4948,Juice WRLD - In My Head,Juice WRLD,141198563,63164,2022.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
4949,King Von - Don't Play That,King Von,140976375,58714,2022.0,Hip-Hop/Rap,"['chicago rap', 'rap']",chicago rap,rap,Unknown
4950,Soolking - Balader,Soolking,140906202,109856,2022.0,Hip-Hop/Rap,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap algerien']",french hip hop,pop urbaine,r&b francais
4951,Henrique & Juliano - Evento Cancelado,Henrique & Juliano,140725756,50648,2022.0,World/Traditional,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,musica tocantinense
4952,Metro Boomin - Umbrella,Metro Boomin,140691061,78852,2022.0,Hip-Hop/Rap,['rap'],rap,Unknown,Unknown
4953,(G)I-DLE - MY BAG,(G)I-DLE,140313449,81306,2022.0,Pop,['k-pop girl group'],k-pop girl group,Unknown,Unknown
4954,Sigala - Melody,Sigala,140312091,45400,2022.0,Pop,"['dance pop', 'edm', 'pop dance', 'uk dance']",dance pop,edm,pop dance
4955,Yago Oproprio - Imprevisto,Yago Oproprio,139983101,133393,2022.0,,,,,
4956,JBEE - Next Up,JBEE,139673353,57014,2022.0,Hip-Hop/Rap,"['chill drill', 'melodic drill']",chill drill,melodic drill,Unknown
4957,Alonzo - TOUT VA BIEN,Alonzo,139410341,54605,2022.0,Hip-Hop/Rap,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap marseille']",french hip hop,pop urbaine,r&b francais
4958,Mitraz - Akhiyaan,Mitraz,138762796,99975,2022.0,Pop,['desi pop'],desi pop,Unknown,Unknown
4959,Paul Partohap - P.S. I LOVE YOU,Paul Partohap,138229954,105645,2022.0,Pop,['indonesian lo-fi pop'],indonesian lo-fi pop,Unknown,Unknown
4960,Feid - Castigo,Feid,136809541,82007,2022.0,Pop,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",colombian pop,pop reggaeton,reggaeton
4961,Siddhartha - 00:00,Siddhartha,136105125,126417,2022.0,Rock,"['latin rock', 'mexican indie']",latin rock,mexican indie,Unknown
4962,phonk.me - GHOST!,phonk.me,136084262,137650,2022.0,Electronic/Dance,['gym phonk'],gym phonk,Unknown,Unknown
4963,Yuridia - ¿Y Qué Tal Si Funciona?,Yuridia,136015412,155421,2022.0,Pop,"['latin arena pop', 'latin pop', 'mexican pop']",latin arena pop,latin pop,mexican pop
4964,HARDY - wait in the truck,HARDY,135988521,157260,2022.0,World/Traditional,"['contemporary country', 'modern country pop']",contemporary country,modern country pop,Unknown
4965,Wyatt Flores - Please Don't Go,Wyatt Flores,135963116,220135,2022.0,Pop,"['modern country pop', 'oklahoma country']",modern country pop,oklahoma country,Unknown
4967,Lil Mabu - NO SNITCHING,Lil Mabu,135868720,68684,2022.0,,,,,
4968,Noah Kahan - Orange Juice,Noah Kahan,135111815,247645,2022.0,Indie/Alternative,['pov: indie'],pov: indie,Unknown,Unknown
4969,Luan Santana - CORAÇÃO CIGANO,Luan Santana,134961826,76841,2022.0,World/Traditional,"['arrocha', 'sertanejo', 'sertanejo universitario']",arrocha,sertanejo,sertanejo universitario
4970,Rogerinho - Botadinha Saliente,Rogerinho,134684457,24056,2022.0,World/Traditional,"['arrocha', 'batidao romantico']",arrocha,batidao romantico,Unknown
4971,Future - LOVE YOU BETTER,Future,134537832,93234,2022.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",atl hip hop,hip hop,rap
4972,Stromae - L’enfer,Stromae,134105894,53976,2022.0,Pop,"['belgian pop', 'g-house']",belgian pop,g-house,Unknown
4973,NAV - Never Sleep,NAV,133917125,39754,2022.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",canadian hip hop,canadian trap,melodic rap
4974,Future - I'M ON ONE,Future,133510206,47411,2022.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",atl hip hop,hip hop,rap
4975,Trueno - SOLO POR VOS,Trueno,133465107,195931,2022.0,Hip-Hop/Rap,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']",argentine hip hop,bases de freestyle,trap argentino
4976,Taylor Swift - Dear Reader,Taylor Swift,133457317,81805,2022.0,Pop,['pop'],pop,Unknown,Unknown
4977,Henrique & Juliano - Meu Amor,Henrique & Juliano,133192704,331853,2022.0,World/Traditional,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,musica tocantinense
4978,Daddy Yankee - BOMBÓN,Daddy Yankee,133125988,56551,2022.0,Hip-Hop/Rap,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",latin hip hop,reggaeton,trap latino
4979,Chris Lebron - Desde Mis Ojos,Chris Lebron,133115146,65479,2022.0,,,,,
4980,Mario G klau - Semata Karenamu,Mario G klau,133098740,92181,2022.0,Pop,['indonesian pop'],indonesian pop,Unknown,Unknown
4981,charlieonnafriday - Enough,charlieonnafriday,132993135,83702,2022.0,Pop,['singer-songwriter pop'],singer-songwriter pop,Unknown,Unknown
4982,Paulo e Nathan - Acabei de Terminar,Paulo e Nathan,132830047,33821,2022.0,World/Traditional,"['sertanejo', 'sertanejo pop']",sertanejo,sertanejo pop,Unknown
4983,Whitney Houston - How Will I Know,Whitney Houston,132771053,51796,2022.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
4984,ATE - Diğer Yarım,ATE,132574422,59410,2022.0,,,,,
4985,SleazyWorld Go - Sleazy Flow,SleazyWorld Go,132565759,80613,2022.0,Hip-Hop/Rap,['southern hip hop'],southern hip hop,Unknown,Unknown
4986,Russ Millions - Reggae & Calypso (Russ Millions x Buni x YV),Russ Millions,132542740,39265,2022.0,Hip-Hop/Rap,"['melodic drill', 'uk drill']",melodic drill,uk drill,Unknown
4987,Vicco - Nochentera,Vicco,132501287,99034,2022.0,,,,,
4988,Post Malone - Wrapped Around Your Finger,Post Malone,132466103,73121,2022.0,Hip-Hop/Rap,"['dfw rap', 'melodic rap', 'pop', 'rap']",dfw rap,melodic rap,pop
4989,Beyoncé - COZY,Beyoncé,132379949,50030,2022.0,Pop,"['pop', 'r&b']",pop,r&b,Unknown
4990,AP Dhillon - Dil Nu,AP Dhillon,132379528,117628,2022.0,Pop,"['desi pop', 'punjabi hip hop', 'punjabi pop']",desi pop,punjabi hip hop,punjabi pop
4991,BLACKPINK - The Happiest Girl,BLACKPINK,131813148,64105,2022.0,Pop,"['k-pop', 'k-pop girl group', 'pop']",k-pop,k-pop girl group,pop
4992,Red Hot Chili Peppers - Black Summer,Red Hot Chili Peppers,131690510,49832,2022.0,Rock,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",alternative rock,funk metal,funk rock
4993,La Joaqui - Butakera,La Joaqui,131653221,64751,2022.0,Hip-Hop/Rap,"['argentine hip hop', 'rap latina']",argentine hip hop,rap latina,Unknown
4994,Beyoncé - I'M THAT GIRL,Beyoncé,131639300,49849,2022.0,Pop,"['pop', 'r&b']",pop,r&b,Unknown
4995,Dikshant - Aankhon Se Batana,Dikshant,131638485,114441,2022.0,Pop,['indian singer-songwriter'],indian singer-songwriter,Unknown,Unknown
4996,Fujii Kaze - Matsuri,Fujii Kaze,131568127,121000,2022.0,Pop,['japanese teen pop'],japanese teen pop,Unknown,Unknown
4997,Julión Álvarez y su Norteño Banda - Fuentes De Ortiz,Julión Álvarez y su Norteño Banda,131214463,111411,2022.0,World/Traditional,"['banda', 'musica mexicana', 'norteno', 'sad sierreno']",banda,musica mexicana,norteno
4998,Kygo - Woke Up in Love,Kygo,130939488,66511,2022.0,Electronic/Dance,"['edm', 'pop', 'pop dance', 'tropical house']",edm,pop,pop dance
4999,Henrique & Juliano - Mais Amor E Menos Drama,Henrique & Juliano,130890280,232637,2022.0,World/Traditional,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,musica tocantinense
5000,TINI - Fantasi,TINI,130813386,33188,2022.0,Pop,"['latin pop', 'latin viral pop', 'pop argentino']",latin pop,latin viral pop,pop argentino
5001,Drake - Jumbotron Shit Poppin,Drake,130549933,63944,2022.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
5002,Ziva Magnolya - Pilihan Yang Terbaik,Ziva Magnolya,130040553,104616,2022.0,Pop,['indonesian pop'],indonesian pop,Unknown,Unknown
5003,Lvbel C5 - GELMEZSEN GELME,Lvbel C5,129951729,60705,2022.0,Hip-Hop/Rap,"['turkce drill', 'turkish trap']",turkce drill,turkish trap,Unknown
5004,AVA - VETRI NERI,AVA,129440555,145380,2022.0,,,,,
5005,Mc Delux - Se Voce Nao Quer Passa a Vez,Mc Delux,128497242,150656,2022.0,Hip-Hop/Rap,"['funk mandelao', 'funk mtg', 'phonk brasileiro']",funk mandelao,funk mtg,phonk brasileiro
5006,"Thalapathy Vijay - Ranjithame (From ""Varisu"")",Thalapathy Vijay,128480377,73149,2022.0,World/Traditional,"['kollywood', 'tamil pop']",kollywood,tamil pop,Unknown
5007,Baby Gang - Mentalité,Baby Gang,128400443,123416,2022.0,Hip-Hop/Rap,"['italian hip hop', 'trap italiana']",italian hip hop,trap italiana,Unknown
5008,Juice WRLD - Sometimes,Juice WRLD,128330188,64371,2022.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
5009,"Kanishk Seth - Rangisari (From ""Jugjugg Jeeyo"")",Kanishk Seth,128330153,76353,2022.0,Pop,"['desi pop', 'hindi indie', 'indian indie', 'modern bollywood']",desi pop,hindi indie,indian indie
5010,Ellie Goulding - Lights,Ellie Goulding,128287726,75858,2022.0,Electronic/Dance,"['indietronica', 'metropopolis', 'pop', 'uk pop']",indietronica,metropopolis,pop
5011,Ado - Backlight,Ado,127922867,112643,2022.0,,,,,
5012,LE SSERAFIM - Blue Flame (2023 Ver.),LE SSERAFIM,127769428,92733,2022.0,Pop,['k-pop girl group'],k-pop girl group,Unknown,Unknown
5013,Fireboy DML - Bandana,Fireboy DML,127523598,154084,2022.0,World/Traditional,"['afrobeats', 'nigerian pop']",afrobeats,nigerian pop,Unknown
5014,Rito Riba - Heer Ranjha,Rito Riba,127522570,97791,2022.0,Indie/Alternative,['arunachal indie'],arunachal indie,Unknown,Unknown
5015,Justin Bieber - Honest,Justin Bieber,127335271,34368,2022.0,Pop,"['canadian pop', 'pop']",canadian pop,pop,Unknown
5016,Dean Lewis - Hurtless,Dean Lewis,127286901,80713,2022.0,Pop,"['australian pop', 'pop']",australian pop,pop,Unknown
5017,Mc Don Juan - EU VOU COM CARINHO ELA QUER COM FORÇA,Mc Don Juan,127133767,23376,2022.0,World/Traditional,"['arrocha', 'batidao romantico', 'funk carioca', 'funk mtg', 'funk paulista']",arrocha,batidao romantico,funk carioca
5018,Reality Club - Anything You Want,Reality Club,127125812,118137,2022.0,Pop,['indonesian indie'],indonesian indie,Unknown,Unknown
5019,Taylor Swift - Glitch,Taylor Swift,127018771,64883,2022.0,Pop,['pop'],pop,Unknown,Unknown
5020,Fuerza Regida - Modo Maldito,Fuerza Regida,126825717,104813,2022.0,World/Traditional,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",corrido,corridos tumbados,sad sierreno
5021,ENHYPEN - Tamed-Dashed,ENHYPEN,126541890,60501,2022.0,Rock,"['anime', 'k-pop boy group']",anime,k-pop boy group,Unknown
5022,OAFF - Doobey,OAFF,126460881,39313,2022.0,Pop,"['desi pop', 'indian indie']",desi pop,indian indie,Unknown
5023,Yuuri - シャッター,Yuuri,126409192,66168,2022.0,Pop,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",j-pop,japanese singer-songwriter,japanese teen pop
5024,Veigh - Vida Chique,Veigh,126372978,63518,2022.0,Hip-Hop/Rap,['trap brasileiro'],trap brasileiro,Unknown,Unknown
5025,Morat - Segundos Platos,Morat,126229241,105754,2022.0,Pop,"['colombian pop', 'latin pop', 'latin viral pop']",colombian pop,latin pop,latin viral pop
5026,Maria Marçal - Deserto (Ao Vivo),Maria Marçal,126119065,115682,2022.0,Other,['brazilian gospel'],brazilian gospel,Unknown,Unknown
5027,venbee - messy in heaven,venbee,125429423,73430,2022.0,,,,,
5028,The Weeknd - Best Friends,The Weeknd,125384126,40078,2022.0,R&B/Soul,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,canadian pop,pop
5029,David Kushner - Burn,David Kushner,125163715,148033,2022.0,Pop,"['gen z singer-songwriter', 'singer-songwriter pop']",gen z singer-songwriter,singer-songwriter pop,Unknown
5030,Guilherme & Benuto - Vagabundo Chora,Guilherme & Benuto,124898948,16697,2022.0,World/Traditional,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",agronejo,arrocha,sertanejo
5031,Gen Hoshino - Comedy,Gen Hoshino,124791539,65355,2022.0,Pop,"['j-acoustic', 'j-pop', 'japanese singer-songwriter']",j-acoustic,j-pop,japanese singer-songwriter
5032,Drake - BackOutsideBoyz,Drake,124712235,46999,2022.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
5033,Ai Higuchi - 悪魔の子,Ai Higuchi,124642694,89369,2022.0,Pop,['japanese alternative pop'],japanese alternative pop,Unknown,Unknown
5034,Ivan Cornejo - Está Dañado,Ivan Cornejo,124219585,108927,2022.0,World/Traditional,['sad sierreno'],sad sierreno,Unknown,Unknown
5035,Lazza - USCITO DI GALERA,Lazza,124096372,37371,2022.0,Hip-Hop/Rap,"['italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']",italian hip hop,italian pop,rap genovese
5036,Alexander Stewart - blame's on me,Alexander Stewart,123938464,70791,2022.0,Pop,['singer-songwriter pop'],singer-songwriter pop,Unknown,Unknown
5037,Fivio Foreign - City of Gods,Fivio Foreign,123847871,28536,2022.0,Hip-Hop/Rap,"['brooklyn drill', 'new york drill', 'rap', 'trap']",brooklyn drill,new york drill,rap
5038,Latto - Big Energy,Latto,123809451,49540,2022.0,Hip-Hop/Rap,['trap queen'],trap queen,Unknown,Unknown
5039,De La Ghetto - Loco Por Perrearte,De La Ghetto,123309769,28854,2022.0,World/Traditional,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",reggaeton,reggaeton flow,trap latino
5040,Duke & Jones - Jiggle Jiggle,Duke & Jones,123155875,31100,2022.0,Electronic/Dance,['uk dance'],uk dance,Unknown,Unknown
5041,aespa - Dreams Come True,aespa,122708023,52364,2022.0,Pop,['k-pop girl group'],k-pop girl group,Unknown,Unknown
5042,cakal - İmdat,cakal,122291432,42575,2022.0,Hip-Hop/Rap,['turkce drill'],turkce drill,Unknown,Unknown
5043,Chuy Lizarraga y Su Banda Tierra Sinaloense - Partido En Dos,Chuy Lizarraga y Su Banda Tierra Sinaloense,122285963,166867,2022.0,World/Traditional,"['banda', 'musica mexicana']",banda,musica mexicana,Unknown
